---
Bogennummer: '16815'
Ort: 'Herrnfeld'
Sprache: 'Deutsch'
Bogentyp: ''
Erhebung: ''
Transliterationsprojekt: 'Masterarbeit LMU München'
Transliterent: 'Felix Fischer'
Anmerkungen: ''
...
WS01	Öm Wentr fliecha die droicha Bletr ai dr Loft rem.
WS02	S härt glei uf zo schnain{,} dernoch werds Watr wieder bessr.
WS03	Tu ok Kohla ai a Ufa, doß de Melch zo kocha oafängt.
WS04	Dar gude ahle Mon ös mieda Pfada dorchs Ais gebrocha on ai dos kahle Wosser gefolla.
WS05	Ar ös ver vier odr sechs Wocha gestorwa.
WS06	S Feuer woar zo gruß, de Kucha sän unda ganz schworz worn.
WS07	Ar ößt de Aier ömmer ohne Salz onn Pfaffer.
WS08	De Füsse tun mer wieh, ich dächt, ich hoa se dorchgejoat.
WS09	Ich bien be dam Weiwe gewast, on hos er gesot, on die soite, se warts m Maidla soin.
WS10	Ich warsch wu nemë macha!
WS11	Ich schlo diech glei mim Kochleffel öm de Ohrn, du Offe du!
WS12	Wu giehstn hie, sell mern mietr giehn?
WS13	Dos sän biese Zaita!
WS14	Mai liewes Kend, blei ok do onda stiehn, die biesa Gense beißa diech tut.
WS15	Du host heut m maista gelarnt on best atich gewast, du derscht ehndr haimgiehn wie die andern.
WS16	Du best noch ne genung gruß{,} öm a Flosche Wain auszotrenka, du mußt erscht noch a Steckla wochsa on grisser wan.
WS17	Gieh ok, bies a su gutt, on sois dainer Schwaster, se sohl de Klaider för eure Mutter fertich nehn on miet dr Berschte rain macha.
WS18	Häst a gekannt! s wär andersch kumma{,} on s tet besser öma stiehn.
WS19	War hot men Karb mim Flaische gestohla?
WS20	Ar dot a su{,} ols hätta se zom Drascha bestellt, se hons ower salwer gemacht.
WS21	Wam ho a die neue Geschechte derzehlt?
WS22	Ma muß sehr bäka, sonst vrstieht ar ons ne.
WS23	Mir senn müde on hon Dorscht.
WS24	Wie mer gestan Omds zorecke koma, do locha die andan schon m Bette on tota feste schlofa.
WS25	Dr Schnie ös de Nocht bai ons liecha gebliehn, ower heute Marcha ös a zoganga.
WS26	Hendr onsrm Hause stiehn drai schiene Appelbäume mit ruta Äppalan.
WS27	Könntrn ne an klenn Achabliek of ons worta, mir giehn glai miedich.
WS28	Ihr derft sella Kinderaia ne treiwa.
WS29	Onse Barche senn ne zo huch, eure senn vill hicher.
WS30	Wievill Pfond Worscht on wievill Brut wolltrn hon?
WS31	Ich vrstieh’ch ne, ihr mißt a besla lauter reda.
WS32	Hotrn kai Steckla waiße Saife för miech of mem Tesche gefonda?
WS33	Sai Brudr wiel siech zwee schiene neue Häuser ai euan Gorta baun.
WS34	Dos Wort kom m os m Harze.
WS35	Dos woar recht vona.
WS36	Wos setzan do fr Vechalan uwa of dam Mäuerla.
WS37	De Bauan hotta fömf Ochsa on neun Kühe on zwelf Scheflan försch Darf gebrocht, die wulda se vrkäufa.
WS38	De Leute senn heute olle dossa offm Felde on hahn.
WS39	Gieh ok, dr braune Hund tuttr nischt.
WS40	Ich bien mieda Leuta do henda übr de Wiese ais Karn gefohra.
