---
Bogennummer: '45658'
Ort: Küssnacht
Sprache: Deutsch
Bogentyp: ''
Erhebung: ''
Transliterationsprojekt: CS Schweiz
Transliterent: 8a7d3227-2653-49a8-af6d-40b659491494
Anmerkungen: ''
Erstelldatum: '2018-09-10 14:18:53.791441'
...
WS1	Im Winter flügid diä trochnä Blätter i dr Luft umä.
WS2	Es hört gli uf z'schniä, dä wird ds Wätter wieder besser.
WS3	Duä Cholä i Ofe inä, as d'Milch gli afad südä.
WS4	Dr guät alt Ma isch mit em Ross im Isch ibrochä und is chalt Wasser inä ghit.
WS5	Er isch vor vier oder sächs Wuchä gstorbä.
WS6	Ds Füür isch z'schdarch gsi, d'Kuachä sind ja undä ganz värbrännnt.
WS7	Er isst d'Eier immer ohni Salz und Pfäffer.
WS8	D'Füess tüä mr schdarch weh, i glaubä, i ha si wund gribschät.
WS9	I bi bi dr Frau gsi und ha nä räs gseid, und sie hed gseid, si well's au ihrer Tochtär säge.
WS10	I will's nümmä machä!
WS11	I schla dr grad mid em Chochlöffel um d'Ohre umä, du Aff!
WS12	Wo gahscht anä, sölläd mr mit'r cho?
WS13	Äs sind schlächti Zitä!
WS14	Mis liäb Chind, blieb hiä schda, suscht bissäd di dia bösä Gäns z'tod.
WS15	Du hesch hüt am meischdä gleert und bisch brav gsi, du darfschd glienär hei as diä andärä.
WS16	Du bisch nu z'chli, um ä Fläschä Wie z'trinkä, du muäsch z'ersch nu ä chli wachsä.
WS17	Gang, bisch so guät und säg diner Schwöster, si söll d'Kleider für üi Muetter fertig büetzä und usbürstä.
WS18	Hättsch nä du kännt, sä wärs anders cho, und stieng besser um nä.
WS19	Wer hed mier mi Korb mit em Fleisch gno?
WS20	Er hed därglichä ta, si heiget en zum Drösche dinget, si hends aber sälber gmacht.
WS21	Wem hed er di nü Gschicht verzällt?
WS22	Mä muess lut redä, suscht verstahd er üs nied.
WS23	Mär sind müed und hend Durscht.
WS24	Wo mier geschter abig zrugg cho sind, sind die andärä scho im Bett gsi und hend gschlafä.
WS25	Dr Schnee isch über d'Nacht liegä blibä, aber hüt am Morgä isch er vergange.
WS26	Hinder üsem Huus stönd drü Öpfelbäumli mit rotä Öpfeli.
WS27	Chönet r nüd no es Augeblickli uf is wärtä, mr chömid denn mit ech?
WS28	Ihr dörfit nüd derig Chinderiä triebä.
WS29	Üsi Bärgä sind nüd sehr höch, üchäri sind viel höcher.
WS30	Wiemängs Pfund Wurscht und wieviel Brod nänd er?
WS31	I verschtah üch nied, ihr müönd ä chli luter redä.
WS32	Hend r käs Stückli wiessi Seupfä für mi uf mim Tisch gfundä?
WS33	Si Brüeder will si zwei schöni nüi Hüser i üem Gartä buä.
WS34	Das Wort isch em vo Härzä cho.
WS35	Das isch rächt gsi von ich.
WS36	Was hockid da für Vögeli uf em Müürli obä?
WS37	D'Burä hend füf Ochsä und nün Chüeh und zwölf Schäfli vors Dorf anä brungä, si hend si wellä värchaufe.
WS38	D'Lüt sind hüt all uf em Feld ussä und mähid.
WS39	Gang nur, dr bruun Hund macht dr nüd.
WS40	I bi mit de Lüte da hindä über d'Matte is Chorn gfahrä.
